AID,CID,InChIKey,SMILES,GeneID,Symbol,UniProtKB
1259244,798,SIKJAQJRHWYJAI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CN2,2099,ESR1,P03372
725769,6693,GRSMWKLPSNHDHA-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C(=O)OC(=O)C3=CC=C2,7298,TYMS,P04818
1224838,8071,XTHFKEDIFFGKHM-UHFFFAOYSA-N,COCCOC,9970,NR1I3,Q14994
743219,7111,HFACYLZERDEVSX-UHFFFAOYSA-N,C1=CC(=CC=C1C2=CC=C(C=C2)N)N,4780,NFE2L2,Q16236
1259364,5954,DXBHBZVCASKNBY-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,9734,HDAC9,Q9UKV0
1259247,2723,OSDLLIBGSJNGJE-UHFFFAOYSA-N,CC1=CC(=CC(=C1Cl)C)O,367,AR,P10275
743202,6053,JCYPECIVGRXBMO-UHFFFAOYSA-N,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2,4780,NFE2L2,Q16236
743219,992,IZUPBVBPLAPZRR-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,4780,NFE2L2,Q16236
625245,1674,PPQNQXQZIWHJRB-UHFFFAOYSA-N,CC1=C2CCC3=C2C(=CC4=C3C=CC5=CC=CC=C54)C=C1,1544,CYP1A2,P05177
1346795,34192,QHTQREMOGMZHJV-UHFFFAOYSA-N,CCN(CC)C(=O)SCC1=CC=C(C=C1)Cl,5241,PGR,P06401
720692,19602,YVBAUDVGOFCUSG-UHFFFAOYSA-N,CCCCCC1=CC=CO1,2908,NR3C1,P04150
1347398,17049,YSUQLAYJZDEMOT-UHFFFAOYSA-N,CCCCOCC1CO1,43,ACHE,P22303
651631,4115,IAKOZHOLGAGEJT-UHFFFAOYSA-N,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,7157,TP53,P04637
1671198,11767,LSIKFJXEYJIZNB-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2[N+](=O)[O-],1559,CYP2C9,P11712
238688,768,LELOWRISYMNNSU-UHFFFAOYSA-N,C#N,11238,CA5B,Q9Y2D0
1259401,7271,LHJGJYXLEPZJPM-UHFFFAOYSA-N,C1=C(C(=CC(=C1Cl)Cl)Cl)O,2101,ESRRA,P11474
1259395,4115,IAKOZHOLGAGEJT-UHFFFAOYSA-N,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,7253,TSHR,P16473
1671197,17321,KANLOADZXMMCQA-UHFFFAOYSA-N,CC1=CC2=C(C=C1)C3=CC=CC=C3C=C2,1557,CYP2C19,P33261
1110680,727,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,2566,GABRG2,P18507
887,7108,WJFKNYWRSNBZNX-UHFFFAOYSA-N,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,246,ALOX15,P16050
1259247,727,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,367,AR,P10275
743063,3039,OEBRKCOSUFCWJD-UHFFFAOYSA-N,COP(=O)(OC)OC=C(Cl)Cl,367,AR,P10275
720516,8413,NUIURNJTPRWVAP-UHFFFAOYSA-N,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N,79915,ATAD5,Q96QE3
1346795,8413,NUIURNJTPRWVAP-UHFFFAOYSA-N,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N,5241,PGR,P06401
1306523,402,RWSOTUBLDIXVET-UHFFFAOYSA-N,[S],759,CA1,P00915
1159553,9171,WDECIBYCCFPHNR-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC=CC=C43,5914,RARA,P10276
588834,6478,VUNCWTMEJYMOOR-UHFFFAOYSA-N,C1(=C(C(C(=C1Cl)Cl)(Cl)Cl)Cl)Cl,3757,KCNH2,Q12809
1259392,6129,CVXBEEMKQHEXEN-UHFFFAOYSA-N,CNC(=O)OC1=CC=CC2=CC=CC=C21,2737,GLI3,P10071
1259247,9147,RKZDZWJDQTZDLD-UHFFFAOYSA-N,C1C2=CC=CC3=C2C4=C(C=CC=C41)C=C3,367,AR,P10275
743042,8606,LDVVMCZRFWMZSG-UHFFFAOYSA-N,C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl,367,AR,P10275
743083,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,1588,CYP19A1,P11511
539681,5281426,ORHBXUUXSCNDEV-UHFFFAOYSA-N,C1=CC(=CC2=C1C=CC(=O)O2)O,768,CA9,Q16790
743241,2336,FMMWHPNWAFZXNH-UHFFFAOYSA-N,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,7421,VDR,P11473
1259383,7284,BYGQBDHUGHBGMD-UHFFFAOYSA-N,CCC(C)C=O,2099,ESR1,P03372
1671196,7017,LLEMOWNGBBNAJR-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC=CC=C2O,1565,CYP2D6,P10635
1159527,12348,PGMYKACGEOXYJE-UHFFFAOYSA-N,CCCCCOC(=O)C,6256,RXRA,P19793
651741,1493,UFBJCMHMOXMLKC-UHFFFAOYSA-N,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O,4780,NFE2L2,Q16236
1671197,6495,HEWZVZIVELJPQZ-UHFFFAOYSA-N,CC(C)(OC)OC,1557,CYP2C19,P33261
729536,15109,MBIZFBDREVRUHY-UHFFFAOYSA-N,COC1=C(C(=CC=C1)OC)C(=O)O,766,CA7,P43166
1682121,942,SNICXCGAKADSCV-UHFFFAOYSA-N,CN1CCCC1C2=CN=CC=C2,1141,CHRNB2,P17787
1259369,15910,CRQQGFGUEAVUIL-UHFFFAOYSA-N,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,2737,GLI3,P10071
1259247,7108,WJFKNYWRSNBZNX-UHFFFAOYSA-N,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,367,AR,P10275
743140,3485,SXRSQZLOMIGNAQ-UHFFFAOYSA-N,C(CC=O)CC=O,5468,PPARG,P37231
1159519,1674,PPQNQXQZIWHJRB-UHFFFAOYSA-N,CC1=C2CCC3=C2C(=CC4=C3C=CC5=CC=CC=C54)C=C1,22926,ATF6,P18850
1257052,996,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,C1=CC=C(C=C1)O,768,CA9,Q16790
1224841,39327,OQMBBFQZGJFLBU-UHFFFAOYSA-N,CCOC1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-],2101,ESRRA,P11474
1159516,9154,GVEPBJHOBDJJJI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,22926,ATF6,P18850
743227,44368,PYVWGNPFWVQISD-UHFFFAOYSA-N,CC1=C2C=C3C=CC4=C5C3=C(C2=CC=C1)C=CC5=CC=C4,5467,PPARD,Q03181
1346982,6544,HJOVHMDZYOCNQW-UHFFFAOYSA-N,CC1=CC(=O)CC(C1)(C)C,8856,NR1I2,O75469
1259243,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,367,AR,P10275
1259247,5897,CZIHNRWJTSTCEX-UHFFFAOYSA-N,CC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2,367,AR,P10275
1671198,8607,HKIOYBQGHSTUDB-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl,1559,CYP2C9,P11712
743085,10522,RAPBNVDSDCTNRC-UHFFFAOYSA-N,CCOC(=O)C(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)O,196,AHR,P35869
1346982,4004,JXSJBGJIGXNWCI-UHFFFAOYSA-N,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,8856,NR1I2,O75469
1346982,31423,BBEAQIROQSPTKN-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,8856,NR1I2,O75469
1159519,8418,MWPLVEDNUUSJAV-UHFFFAOYSA-N,C1=CC=C2C=C3C=CC=CC3=CC2=C1,22926,ATF6,P18850
1671197,8129,BBMCTIGTTCKYKF-UHFFFAOYSA-N,CCCCCCCO,1557,CYP2C19,P33261
1030,7909,NTIZESTWPVYFNL-UHFFFAOYSA-N,CC(C)CC(=O)C,216,ALDH1A1,P00352
1159528,2730,SBPBAQFWLVIOKP-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,3725,JUN,P05412
1259403,9147,RKZDZWJDQTZDLD-UHFFFAOYSA-N,C1C2=CC=CC3=C2C4=C(C=CC=C41)C=C3,2101,ESRRA,P11474
462277,10742,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,COC1=CC(=CC(=C1O)OC)C(=O)O,766,CA7,P43166
1671198,7111,HFACYLZERDEVSX-UHFFFAOYSA-N,C1=CC(=CC=C1C2=CC=C(C=C2)N)N,1559,CYP2C9,P11712
1224839,9158,HAXBIWFMXWRORI-UHFFFAOYSA-N,C1=CC=C2C=C3C4=CC=CC5=C4C(=CC=C5)C3=CC2=C1,9970,NR1I3,Q14994
1671197,31275,RYHBNJHYFVUHQT-UHFFFAOYSA-N,C1COCCO1,1557,CYP2C19,P33261
1671198,3017,FHIVAFMUCKRCQO-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,1559,CYP2C9,P11712
1259369,3082,MCWXGJITAZMZEV-UHFFFAOYSA-N,CNC(=O)CSP(=S)(OC)OC,2737,GLI3,P10071
1259243,2336,FMMWHPNWAFZXNH-UHFFFAOYSA-N,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,367,AR,P10275
1224849,7111,HFACYLZERDEVSX-UHFFFAOYSA-N,C1=CC(=CC=C1C2=CC=C(C=C2)N)N,2101,ESRRA,P11474
1259244,15910,CRQQGFGUEAVUIL-UHFFFAOYSA-N,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,2099,ESR1,P03372
743140,6001,ARSRBNBHOADGJU-UHFFFAOYSA-N,CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C,5468,PPARG,P37231
1259243,4115,IAKOZHOLGAGEJT-UHFFFAOYSA-N,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,367,AR,P10275
1347398,8461,RMBFBMJGBANMMK-UHFFFAOYSA-N,CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],43,ACHE,P22303
1259369,785,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,C1=CC(=CC=C1O)O,2737,GLI3,P10071
1259377,8606,LDVVMCZRFWMZSG-UHFFFAOYSA-N,C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl,2100,ESR2,Q92731
241834,985,IPCSVZSSVZVIGE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)O,2171,FABP5,Q01469
1671198,743,JFCQEDHGNNZCLN-UHFFFAOYSA-N,C(CC(=O)O)CC(=O)O,1559,CYP2C9,P11712
1671197,10687,QWBBPBRQALCEIZ-UHFFFAOYSA-N,CC1=C(C(=CC=C1)O)C,1557,CYP2C19,P33261
651741,29393,UNAHYJYOSSSJHH-UHFFFAOYSA-N,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],4780,NFE2L2,Q16236
743083,5284469,OEJNXTAZZBRGDN-UHFFFAOYSA-N,C=C1C(C2(C(C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)(CCl)CCl,1588,CYP19A1,P11511
1346982,6366,LGXVIGDEPROXKC-UHFFFAOYSA-N,C=C(Cl)Cl,8856,NR1I2,O75469
1347397,4944,ISRUGXGCCGIOQO-UHFFFAOYSA-N,CC(C)OC1=CC=CC=C1OC(=O)NC,43,ACHE,P22303
588546,15910,CRQQGFGUEAVUIL-UHFFFAOYSA-N,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,6256,RXRA,P19793
625218,7108,WJFKNYWRSNBZNX-UHFFFAOYSA-N,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,3358,HTR2C,P28335
1259392,7005,KJCVRFUGPWSIIH-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC=C2O,2737,GLI3,P10071
743075,5281,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,2099,ESR1,P03372
1671199,31423,BBEAQIROQSPTKN-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,1544,CYP1A2,P05177
1159528,9153,FTOVXSOBNPWTSH-UHFFFAOYSA-N,C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,3725,JUN,P05412
1224839,47326,XQUXKZZNEFRCAW-UHFFFAOYSA-N,CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,9970,NR1I3,Q14994
884,5054,GHMLBKRAJCXXBS-UHFFFAOYSA-N,C1=CC(=CC(=C1)O)O,1576,CYP3A4,P08684
651741,8411,JRBJSXQPQWSCCF-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N,4780,NFE2L2,Q16236
1346982,29393,UNAHYJYOSSSJHH-UHFFFAOYSA-N,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],8856,NR1I2,O75469
1224849,8134,SBASXUCJHJRPEV-UHFFFAOYSA-N,COCCOCCO,2101,ESRRA,P11474
1671201,5897,CZIHNRWJTSTCEX-UHFFFAOYSA-N,CC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2,1576,CYP3A4,P08684
743122,2730,SBPBAQFWLVIOKP-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,196,AHR,P35869
1058081,996,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,C1=CC=C(C=C1)O,768,CA9,Q16790
743191,2969,GHVNFZFCNZKVNT-UHFFFAOYSA-N,CCCCCCCCCC(=O)O,5468,PPARG,P37231
639299,323,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC(=O)O2,759,CA1,P00915
588541,33528,JPMIIZHYYWMHDT-UHFFFAOYSA-N,CCCCCCCCN1C(=O)C=CS1,7421,VDR,P11473
1259383,5897,CZIHNRWJTSTCEX-UHFFFAOYSA-N,CC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2,2099,ESR1,P03372
1224895,15910,CRQQGFGUEAVUIL-UHFFFAOYSA-N,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,7253,TSHR,P16473
743079,8186,KMPQYAYAQWNLME-UHFFFAOYSA-N,CCCCCCCCCCC=O,2099,ESR1,P03372
1259403,39800,BEGLCMHJXHIJLR-UHFFFAOYSA-N,CN1C(=O)C=CS1,2101,ESRRA,P11474
482808,938,PVNIIMVLHYAWGP-UHFFFAOYSA-N,C1=CC(=CN=C1)C(=O)O,338442,HCAR2,Q8TDS4
1618606,338,YGSDEFSMJLZEOE-UHFFFAOYSA-N,C1=CC=C(C(=C1)C(=O)O)O,93100,NAPRT,Q6XQN6
1444,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,4193,MDM2,Q00987
915,785,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,C1=CC(=CC=C1O)O,3091,HIF1A,Q16665
743094,16682746,APQHKWPGGHMYKJ-UHFFFAOYSA-N,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,5468,PPARG,P37231
1259388,9171,WDECIBYCCFPHNR-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC=CC=C43,9734,HDAC9,Q9UKV0
1259369,15659,PHQOGHDTIVQXHL-UHFFFAOYSA-N,CO[Si](CCCNCCN)(OC)OC,2737,GLI3,P10071
1671201,7296,GDOPTJXRTPNYNR-UHFFFAOYSA-N,CC1CCCC1,1576,CYP3A4,P08684
1159528,6693,GRSMWKLPSNHDHA-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C(=O)OC(=O)C3=CC=C2,3725,JUN,P05412
743202,5954,DXBHBZVCASKNBY-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,4780,NFE2L2,Q16236
1683486,7020,JNELGWHKGNBSMD-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3O2,7299,TYR,P14679
1347395,6574,UBOXGVDOUJQMTN-UHFFFAOYSA-N,C(C(Cl)Cl)Cl,43,ACHE,P22303
1671199,6914,LINPIYWFGCPVIE-UHFFFAOYSA-N,C1=C(C=C(C(=C1Cl)O)Cl)Cl,1544,CYP1A2,P05177
743042,29393,UNAHYJYOSSSJHH-UHFFFAOYSA-N,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],367,AR,P10275
1127083,3017,FHIVAFMUCKRCQO-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,43,ACHE,P22303
588545,9117,GYFAGKUZYNFMBN-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C4=CC=CC5=C4C6=C(C=C5)C=CC(=C36)C=C2,7068,THRB,P10828
1671201,87244,KXJLGCBCRCSXQF-UHFFFAOYSA-N,CC[Si](OC(=O)C)(OC(=O)C)OC(=O)C,1576,CYP3A4,P08684
1671197,24773,BLXVTZPGEOGTGG-UHFFFAOYSA-N,CCCCCCCCCC1=CC=C(C=C1)OCCOCCO,1557,CYP2C19,P33261
1259403,4115,IAKOZHOLGAGEJT-UHFFFAOYSA-N,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,2101,ESRRA,P11474
1347395,991,LCCNCVORNKJIRZ-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],43,ACHE,P22303
1346978,5054,GHMLBKRAJCXXBS-UHFFFAOYSA-N,C1=CC(=CC(=C1)O)O,836,CASP3,P42574
1452981,31423,BBEAQIROQSPTKN-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,1543,CYP1A1,P04798
1671199,7714,PHXATPHONSXBIL-UHFFFAOYSA-N,CCCCCCCC1CCC(=O)O1,1544,CYP1A2,P05177
2120,9153,FTOVXSOBNPWTSH-UHFFFAOYSA-N,C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,3091,HIF1A,Q16665
1259394,5281,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,2100,ESR2,Q92731
1671196,7681,XXBDWLFCJWSEKW-UHFFFAOYSA-N,CN(C)CC1=CC=CC=C1,1565,CYP2D6,P10635
1671197,6129,CVXBEEMKQHEXEN-UHFFFAOYSA-N,CNC(=O)OC1=CC=CC2=CC=CC=C21,1557,CYP2C19,P33261
720719,9153,FTOVXSOBNPWTSH-UHFFFAOYSA-N,C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,2908,NR3C1,P04150
686978,6724,AFPRJLBZLPBTPZ-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C(=O)C(=O)C3=CC=C2,55775,TDP1,Q9NUW8
1347398,2730,SBPBAQFWLVIOKP-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,43,ACHE,P22303
1708003,2969,GHVNFZFCNZKVNT-UHFFFAOYSA-N,CCCCCCCCCC(=O)O,5468,PPARG,P37231
1671197,12736,TVIDDXQYHWJXFK-UHFFFAOYSA-N,C(CCCCCC(=O)O)CCCCC(=O)O,1557,CYP2C19,P33261
1671198,7814,CBCKQZAAMUWICA-UHFFFAOYSA-N,C1=CC(=CC=C1N)N,1559,CYP2C9,P11712
344926,1110,KDYFGRWQOYBRFD-UHFFFAOYSA-N,C(CC(=O)O)C(=O)O,54583,EGLN1,Q9GZT9
1224839,7111,HFACYLZERDEVSX-UHFFFAOYSA-N,C1=CC(=CC=C1C2=CC=C(C=C2)N)N,9970,NR1I3,Q14994
1159552,29393,UNAHYJYOSSSJHH-UHFFFAOYSA-N,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],5914,RARA,P10276
1159528,95717,AIGDHFJPKNZUOR-UHFFFAOYSA-N,C1CC2=C(C=C3C=CC4=C5C3=C2C=CC5=CC=C4)C(=O)C1,3725,JUN,P05412
1259392,8607,HKIOYBQGHSTUDB-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl,2737,GLI3,P10071
743122,8663,JWAZRIHNYRIHIV-UHFFFAOYSA-N,C1=CC=C2C=C(C=CC2=C1)O,196,AHR,P35869
1346982,7577,YBRVSVVVWCFQMG-UHFFFAOYSA-N,C1=CC(=CC=C1CC2=CC=C(C=C2)N)N,8856,NR1I2,O75469
311072,31423,BBEAQIROQSPTKN-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,1545,CYP1B1,Q16678
588579,8111,RPNUMPOLZDHAAY-UHFFFAOYSA-N,C(CNCCN)N,51426,POLK,Q9UBT6
1259247,8411,JRBJSXQPQWSCCF-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N,367,AR,P10275
588187,10393,YCCILVSKPBXVIP-UHFFFAOYSA-N,C1=CC(=CC=C1CCO)O,760,CA2,P00918
1671197,7219,YBYIRNPNPLQARY-UHFFFAOYSA-N,C1C=CC2=CC=CC=C21,1557,CYP2C19,P33261
743040,6129,CVXBEEMKQHEXEN-UHFFFAOYSA-N,CNC(=O)OC1=CC=CC2=CC=CC=C21,367,AR,P10275
444773,323,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC(=O)O2,761,CA3,P07451
924,180933,UORKIKBNUWJNJF-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C(=O)C=CC4=O,7157,TP53,P04637
1347395,4944,ISRUGXGCCGIOQO-UHFFFAOYSA-N,CC(C)OC1=CC=CC=C1OC(=O)NC,43,ACHE,P22303
651741,22311,XMGQYMWWDOXHJM-UHFFFAOYSA-N,CC1=CCC(CC1)C(=C)C,4780,NFE2L2,Q16236
1346982,17857,RNLHGQLZWXBQNY-UHFFFAOYSA-N,CC1(CC(CC(C1)(C)CN)N)C,8856,NR1I2,O75469
743077,11443,DVKJHBMWWAPEIU-UHFFFAOYSA-N,CC1=C(C=C(C=C1)N=C=O)N=C=O,2099,ESR1,P03372
588545,9158,HAXBIWFMXWRORI-UHFFFAOYSA-N,C1=CC=C2C=C3C4=CC=CC5=C4C(=CC=C5)C3=CC2=C1,7068,THRB,P10828
1346982,26049,BQOFWKZOCNGFEC-UHFFFAOYSA-N,CC1=CCC2C(C1)C2(C)C,8856,NR1I2,O75469
1347395,6734,CWRYPZZKDGJXCA-UHFFFAOYSA-N,C1CC2=CC=CC3=C2C1=CC=C3,43,ACHE,P22303
588545,5889,LHRCREOYAASXPZ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,7068,THRB,P10828
1671199,17739,PXIKRTCSSLJURC-UHFFFAOYSA-N,CCCC1=CC(=C(C=C1)O)OC,1544,CYP1A2,P05177
743040,7902,UEEJHVSXFDXPFK-UHFFFAOYSA-N,CN(C)CCO,367,AR,P10275
1546369,3893,POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,53831,GPR84,Q9NQS5
1671196,9153,FTOVXSOBNPWTSH-UHFFFAOYSA-N,C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,1565,CYP2D6,P10635
743079,7991,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,CCCCC(=O)O,2099,ESR1,P03372
743035,4115,IAKOZHOLGAGEJT-UHFFFAOYSA-N,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,367,AR,P10275
743122,6053,JCYPECIVGRXBMO-UHFFFAOYSA-N,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2,196,AHR,P35869
1671197,7864,XJUZRXYOEPSWMB-UHFFFAOYSA-N,COCCl,1557,CYP2C19,P33261
720692,10757,IMACFCSSMIZSPP-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)CCl,2908,NR3C1,P04150
1671197,5192,CXMXRPHRNRROMY-UHFFFAOYSA-N,C(CCCCC(=O)O)CCCC(=O)O,1557,CYP2C19,P33261
1671199,7005,KJCVRFUGPWSIIH-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC=C2O,1544,CYP1A2,P05177
1682122,942,SNICXCGAKADSCV-UHFFFAOYSA-N,CN1CCCC1C2=CN=CC=C2,1141,CHRNB2,P17787
588514,6629,YQHLDYVWEZKEOX-UHFFFAOYSA-N,CC(C)(C1=CC=CC=C1)OO,2099,ESR1,P03372
1671197,8419,WJUFSDZVCOTFON-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C=O)OC,1557,CYP2C19,P33261
720504,17520,DMSMPAJRVJJAGA-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)NS2,5347,PLK1,P53350
568365,15109,MBIZFBDREVRUHY-UHFFFAOYSA-N,COC1=C(C(=CC=C1)OC)C(=O)O,771,CA12,O43570
1671201,33528,JPMIIZHYYWMHDT-UHFFFAOYSA-N,CCCCCCCCN1C(=O)C=CS1,1576,CYP3A4,P08684
1274834,5281426,ORHBXUUXSCNDEV-UHFFFAOYSA-N,C1=CC(=CC2=C1C=CC(=O)O2)O,771,CA12,O43570
1259388,6780,RZVHIXYEVGDQDX-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3C2=O,9734,HDAC9,Q9UKV0
238317,768,LELOWRISYMNNSU-UHFFFAOYSA-N,C#N,759,CA1,P00915
496919,1103,PFNFFQXMRSDOHW-UHFFFAOYSA-N,C(CCNCCCN)CNCCCN,765,CA6,P23280
1671201,5054,GHMLBKRAJCXXBS-UHFFFAOYSA-N,C1=CC(=CC(=C1)O)O,1576,CYP3A4,P08684
1347395,243,WPYMKLBDIGXBTP-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)O,43,ACHE,P22303
743035,3714831,VLDHWMAJBNWALQ-UHFFFAOYSA-M,C1=CC=C2C(=C1)N=C(S2)[S-].[Na+],367,AR,P10275
1671187,7108,WJFKNYWRSNBZNX-UHFFFAOYSA-N,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,84706,GPT2,Q8TD30
1671197,1254,NOOLISFMXDJSKH-UHFFFAOYSA-N,CC1CCC(C(C1)O)C(C)C,1557,CYP2C19,P33261
